id,type,name,vintage,adapted_from,adaptation,sequel,related,spinoff,episode_count,genres,themes,nb_votes,weighted_score,bayesian_score,begin_year,end_year
5861,movie,Black Jack: The Two Doctors Of Darkness,12/17/2005,NA,NA,NA,6242,NA,NA,adventure/drama/mystery,NA,57,7.5408,7.5328,2005,NA
5855,TV,Piroppo,2001 to 2002,NA,NA,NA,NA,NA,54,NA,NA,1,10,NA,2001,2002
5847,TV,Urarochi Diamond,2000,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,2000,NA
5846,movie,Moondrive,2/15/2008,NA,NA,NA,NA,NA,NA,NA,treasure hunting,104,6.8337,6.90209,2008,NA
5845,movie,Happy Machine,7/7/2007,NA,NA,NA,NA,NA,NA,adventure/fantasy,NA,163,6.775,6.82436,2007,NA
5844,movie,Genius Party,7/7/2007,NA,NA,NA,NA,NA,NA,NA,NA,191,6.8755,6.91211,2007,NA
5843,movie,Wanwa the Puppy,2/15/2008,NA,NA,NA,NA,NA,NA,NA,NA,93,4.9124,5.20753,2008,NA
5842,movie,Gala,2007,NA,NA,NA,NA,NA,NA,fantasy,NA,112,6.9331,6.98746,2007,NA
5841,movie,Deathtic 4,2007,NA,NA,NA,NA,NA,NA,NA,zombies,122,5.9376,6.07705,2007,NA
5840,movie,Shanghai Dragon,7/7/2007,NA,NA,NA,NA,NA,NA,science fiction,NA,155,7.1057,7.13366,2007,NA
5839,movie,Dimension Bomb,2007,NA,NA,NA,NA,NA,NA,fantasy,NA,121,6.3776,6.4784,2007,NA
5838,movie,Baby Blue,2007,NA,NA,NA,NA,NA,NA,NA,NA,234,7.9944,7.97003,2007,NA
5837,movie,Limit Cycle,7/7/2007,NA,NA,NA,NA,NA,NA,psychological,NA,109,4.2431,4.56558,2007,NA
5835,TV,Kasimasi - Girl Meets Girl,2006-01-11 to 2006-03-29,5834,NA,6700,NA,NA,12,comedy/drama/romance,aliens/gender switch/love triangle/shoujo-ai/yuri,1233,6.949,6.95426,2006,2006
5822,TV,Gunparade Orchestra,2005-10-04 to 2006-03-28,NA,5827,NA,NA,NA,24,drama/romance/science fiction/slice of life,mecha/military,94,5.5136,5.73789,2005,2006
5821,TV,ToHeart2,2005-10-03 to 2005-12-26,NA,NA,7058,NA,13633,13,comedy/romance/science fiction/slice of life,harem/school,305,6.3049,6.34994,2005,2005
5816,movie,Glass Rabbit,9/9/2005,NA,NA,NA,NA,NA,NA,drama,NA,22,6.8877,7.10197,2005,NA
5814,TV,Ginga Densetsu Weed,9/17/2005,2284,NA,NA,NA,NA,26,action/adventure/drama,NA,115,6.7433,6.81431,2005,NA
5797,movie,Futari wa Precure Max Heart 2: Yukizora no Tomodachi,12/10/2005,NA,NA,NA,NA,NA,NA,NA,magical girl,39,7.0169,7.12935,2005,NA
5793,TV,Animal Yokocho,10/4/2005,5788,NA,NA,NA,NA,51,comedy/fantasy,NA,45,7.061,7.15233,2005,NA
5770,TV,Magical Girl Lyrical Nanoha A's,2005-10-01 to 2005-12-24,NA,13882,6828,NA,NA,13,action/drama/magic,magical girl,1064,7.989,7.98349,2005,2005
5769,movie,Doraemon the Movie: Nobita's Dinosaur 2006,2/5/2006,NA,NA,7483,NA,NA,NA,adventure/science fiction,bounty hunters,53,7.7567,7.70835,2006,NA
5760,TV,Tactical Roar,1/7/2006,NA,NA,NA,NA,NA,13,comedy/romance/science fiction,fanservice/military/twins,237,6.3748,6.42878,2006,NA
5754,TV,Midnight Horror School,2003-10-06 to 2004-03-26,NA,NA,NA,NA,NA,52,NA,NA,1,3,NA,2003,2004
5746,TV,Utawarerumono,2006-04-03 to 2006-09-25,NA,NA,NA,10189/17186/24991,9034,26,adventure/drama/fantasy/science fiction,mecha/military/war,2145,7.75,7.74858,2006,2006
5664,TV,Soreyuke! Gedou Otometai,2005-07-04 to 2005-08-29,NA,NA,NA,NA,NA,13,comedy/magic/science fiction,magical girl,47,5.8885,6.21521,2005,2005
5654,TV,Oku-sama wa Joshi K??sei,2005-07-02 to 2005-09-24,5655,NA,NA,NA,NA,26,comedy/drama/romance/slice of life,ecchi/student teacher relationship,386,5.8775,5.92626,2005,2005
5643,movie,Toki no Tabibito -Time Stranger-,12/20/1986,NA,NA,NA,NA,NA,NA,adventure/romance/science fiction,time travel,35,6.4772,6.73701,1986,NA
5634,movie,Ashita Genki ni Nare! ~Hanbun no Satsumaimo~,6/30/2005,NA,NA,NA,NA,NA,NA,drama,historical,NA,NA,NA,2005,NA
5591,movie,Yasuji no Pornorama - Yatchimae!!,1971,NA,NA,NA,NA,NA,NA,erotica,NA,1,1,NA,1971,NA
5577,TV,Hell Girl,2005-10-04 to 2006-04-08,NA,6150/7029,6827,NA,NA,26,drama/horror/mystery/psychological/supernatural,death/magical girl/revenge/tragedy,2141,7.4009,7.40142,2005,2006
5563,movie,JoJo's Bizarre Adventure: Phantom Blood,2/17/2007,1900,NA,NA,NA,NA,NA,action/adventure/drama/fantasy/horror/supernatural,historical,9,6.5084,NA,2007,NA
5559,movie,Urotsukidoji: Legend of the Overfiend,3/18/1989,NA,NA,NA,NA,NA,NA,erotica/horror/supernatural,NA,192,5.4666,5.58591,1989,NA
5558,TV,Play Ball,2005-07-04 to 2005-09-26,7984,NA,NA,NA,NA,26,tournament,sports,8,6.5441,NA,2005,2005
5556,TV,Pani Poni Dash!,2005-07-03 to 2005-12-25,6360,NA,15418,NA,NA,26,comedy,parody,989,7.3653,7.36685,2005,2005
5552,movie,Highlander: The Search for Vengeance,4/20/2007,NA,NA,NA,NA,NA,NA,action/science fiction,post-apocalyptic,359,6.4437,6.4777,2007,NA
5550,TV,Nekojiru Gekij??,1999-07-09 to 1999-10-01,NA,NA,NA,1011,NA,27,comedy/psychological,dark comedy,118,6.3712,6.47492,1999,1999
5504,TV,Aria the Animation,2005-10-05 to 2005-12-28,3597,NA,6425,NA,NA,13,magic/science fiction/slice of life,NA,1258,7.8509,7.84754,2005,2005
5488,movie,Origin ~Spirits of the Past~,2006,NA,NA,NA,NA,NA,NA,adventure/drama/science fiction,post-apocalyptic,1196,6.9332,6.93878,2006,NA
5487,TV,Angel Heart,10/3/2005,3256,NA,NA,NA,NA,50,drama,NA,243,6.7796,6.81326,2005,NA
5485,TV,Patalliro Saiyuki!,2005-06-06 to 2005-11-29,7940,NA,NA,NA,NA,26,action/adventure/fantasy,bishounen/shounen-ai,63,6.6615,6.79483,2005,2005
5478,movie,Samuroid Zero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5465,TV,Moeyo Ken,2005-07-01 to 2005-09-23,NA,NA,NA,NA,NA,13,action/comedy/supernatural,demons/fanservice/historical/spirits,149,5.7043,5.83775,2005,2005
5460,TV,Tide-Line Blue,7/6/2005,NA,NA,NA,NA,NA,13,action/adventure/comedy/drama,military/post-apocalyptic,314,6.7948,6.82057,2005,NA
5394,TV,Fate/stay night,11/23/2005,NA,NA,NA,6123/14836,12270/20493,24,action/drama/magic/thriller,fighting/spirits/superpowers/unrequited love/war,5844,7.3846,7.38483,2005,NA
5385,movie,Welcome to Lodoss Island!,4/25/1998,3067,NA,NA,NA,NA,NA,NA,NA,24,5.6748,6.28147,1998,NA
5382,TV,PetoPeto-san,7/8/2005,NA,NA,NA,NA,NA,13,comedy/fantasy/romance,school,177,6.9594,6.99339,2005,NA
5381,TV,Ah My Buddha,2005-07-01 to 2005-09-16,6502,NA,6204,NA,NA,13,comedy/slice of life/supernatural,ecchi/fanservice/harem,1155,6.266,6.27864,2005,2005
5378,TV,My-Otome,2005-10-06 to 2006-03-30,NA,NA,6446,NA,NA,26,action/drama/fantasy/science fiction,magical girl,1776,7.516,7.51586,2005,2006
5375,TV,Shuffle!,5/27/2005,NA,NA,NA,NA,NA,24,comedy/drama/romance/supernatural,demons/ecchi/fanservice/gods/harem/school/unrequited love,3181,7.359,7.35951,2005,NA
5373,movie,Soliton no Akuma,1997,NA,NA,NA,NA,NA,NA,science fiction,NA,10,5.3107,NA,1997,NA
5371,TV,Demashitaa! Powerpuff Girls Z,7/1/2006,NA,8377,NA,NA,NA,52,action/comedy/magic/science fiction,magical girl,249,5.6166,5.70295,2006,NA
5363,TV,Snow Queen,2005-05-22 to 2006-02-12,NA,NA,NA,NA,NA,36,adventure/fantasy,NA,61,7.1234,7.18445,2005,2006
5359,movie,Sakura: Haru no Gens??,1946,NA,NA,NA,NA,NA,NA,NA,NA,7,5.8331,NA,1946,NA
5358,movie,Namakura Gatana,1917,NA,NA,NA,NA,NA,NA,comedy,historical/samurai,19,5.9996,6.57839,1917,NA
5356,TV,Kamichu!,2005-06-28 to 2005-09-27,NA,5929,NA,NA,NA,16,comedy/magic/slice of life,gods/moe/school,954,7.8813,7.8765,2005,2005
5355,movie,Tarou no Banpei - Senkoutei no Maki,8/4/1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,NA
5354,movie,Suteneko Tora-chan,9/25/1947,NA,NA,NA,NA,NA,NA,adventure,NA,22,6.7492,7.01235,1947,NA
5353,movie,Hanasaka Jijii,8/26/1917,NA,NA,NA,NA,NA,NA,NA,NA,2,6.1197,NA,1917,NA
5352,movie,Doubutsu Olympic Taikai,9/4/1928,NA,NA,NA,NA,NA,NA,tournament,NA,11,6.5268,NA,1928,NA
5351,movie,Tarousan no Kisha,6/18/1926,NA,NA,NA,NA,NA,NA,NA,NA,8,6.3922,NA,1926,NA
5350,movie,Umi no Momotaro,1/26/1932,NA,NA,NA,NA,NA,NA,NA,NA,11,6.018,NA,1932,NA
5349,movie,Bunbuku Chagama,1928-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928,NA
5348,movie,Hanawahekonai Meitou no Kani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5347,movie,Chagama Ondo,3/19/1935,NA,NA,NA,NA,NA,NA,NA,NA,5,6.0282,NA,1935,NA
5346,TV,Sushi Azarashi,2001-01-20 to 2001-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,2001
5345,movie,Fushigi Sekai Atagoul Monogatari,2000,NA,NA,NA,NA,NA,NA,fantasy,NA,2,6.5571,NA,2000,NA
5341,TV,Super Zugan,1992-10-09 to 1993-03-19,7260,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,1992,1993
5340,movie,Superflat Monogram,2003,NA,NA,15293,NA,NA,NA,magic/psychological,NA,99,7.2062,7.2374,2003,NA
5339,movie,Bobby's Girl,3/9/1985,NA,NA,NA,NA,NA,NA,drama/romance,NA,62,6.284,6.48035,1985,NA
5338,movie,Table and Fishman,1/25/2002,NA,NA,NA,NA,NA,NA,adventure/comedy/science fiction,NA,25,5.6385,6.24054,2002,NA
5334,TV,Sugar Sugar Rune,7/2/2005,5324,NA,NA,NA,NA,51,comedy/magic/romance,magical girl/parody/witches,122,7.0327,7.07408,2005,NA
5328,TV,Urikupen Ky??jotai,1974-09-30 to 1975-03-29,NA,NA,NA,NA,NA,156,adventure/comedy,NA,1,3,NA,1974,1975
5314,TV,Bincho-tan,2006-02-02 to 2006-04-15,NA,NA,NA,NA,NA,12,comedy/slice of life,NA,182,6.7675,6.81249,2006,2006
5307,TV,Wankorobee,1996-10-06 to 1997-03-30,13741,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,1996,1997
5305,TV,Juuni Senshi Bakuretsu Eto Ranger,1995-04-07 to 1996-01-26,NA,NA,NA,NA,NA,39,adventure/comedy/fantasy,NA,15,6.7401,7.07552,1995,1996
5304,movie,Rose of Versailles: I'll Love You As Long As I Live,5/21/1987,NA,NA,NA,NA,NA,NA,drama/romance,crossdressing/historical,8,6.1334,NA,1987,NA
5302,TV,Gatapishi,1990-04 to 1991-03,NA,NA,NA,NA,NA,199,NA,NA,NA,NA,NA,1990,1991
5275,TV,Afro Samurai,2007-01-04 to 2007-02-01,5274,NA,10181,NA,NA,5,action/fantasy,samurai,2422,6.9647,6.96731,2007,2007
5245,TV,Black Cat,2005-10-06 to 2006-03-30,3070,NA,NA,NA,NA,24,action/comedy/drama,assassins/bounty hunters,2977,7.3488,7.34939,2005,2006
5243,TV,Christopher Columbus,1992-11-28 to 1993-03-30,NA,NA,NA,NA,NA,26,adventure,historical,7,7.4118,NA,1992,1993
5224,TV,Guyver: The Bioboosted Armor,2005-08-06 to 2006-02-18,2451,NA,NA,NA,NA,26,action/adventure/science fiction,mutants/real robot,431,6.9982,7.01165,2005,2006
5213,TV,Mini Moni the TV,2003-09-08 to 2003-09-26,NA,NA,NA,NA,NA,15,comedy,NA,8,4.7689,NA,2003,2003
5212,TV,Mini Moni Yaru no da Pyon!,2001-06-04 to 2001-10-26,NA,NA,NA,NA,NA,66,comedy,NA,7,4.8992,NA,2001,2001
5194,TV,Best Student Council,2005-04-06 to 2005-09-28,NA,NA,NA,NA,NA,26,comedy/slice of life,NA,568,6.6924,6.709,2005,2005
5182,movie,Blade of the Phantom Master,2004,6019,NA,NA,NA,NA,NA,action/fantasy,NA,418,7.1191,7.12958,2004,NA
5153,movie,Tottoko Hamutar??: Ham Ham Ham - Jya! Maboroshi no Princess,12/14/2002,NA,NA,5151,NA,NA,NA,adventure/drama/fantasy,talking animals,4,6.3924,NA,2002,NA
5151,movie,Hamtaro the Movie 3,12/13/2003,NA,NA,5150,NA,NA,NA,adventure/fantasy,talking animals,4,6.3875,NA,2003,NA
5150,movie,Tottoko Hamutaro: Ham Ham Paradi-chu! Hamutar?? to Fushigi no Oni no Ehonto,12/23/2004,NA,NA,NA,NA,NA,NA,adventure/fantasy/mystery,talking animals,3,5.4368,NA,2004,NA
5149,movie,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,7/31/1999,NA,NA,NA,NA,NA,NA,NA,NA,5,5.3843,NA,1999,NA
5148,movie,Tsubasa RESERVoir CHRoNiCLE the Movie: The Princess in the Birdcage Kingdom,8/17/2005,NA,NA,NA,NA,NA,NA,adventure/drama/fantasy,NA,938,7.0125,7.01859,2005,NA
5120,movie,Hurdle,2005,NA,NA,NA,NA,NA,NA,drama,NA,NA,NA,NA,2005,NA
5115,TV,Ergo Proxy,2/25/2006,NA,NA,NA,NA,NA,23,adventure/drama/mystery/psychological/science fiction,cyberpunk/post-apocalyptic,4020,7.8937,7.89251,2006,NA
5113,TV,Suzuka,2005-07-06 to 2005-12-28,4622,NA,NA,NA,NA,26,drama/romance,sports,1865,7.2666,7.26806,2005,2005
5104,movie,Appleseed: Ex Machina,10/20/2007,NA,NA,NA,NA,NA,NA,action/science fiction,cyborg/mecha/police/terrorists,1187,7.4118,7.41263,2007,NA
5103,TV,Onegai My Melody,2005-04-03 to 2006-03-26,NA,NA,6254,14014,NA,52,comedy/magic/romance,NA,25,7.5651,7.5423,2005,2006
5094,TV,Bludgeoning Angel Dokuro-chan,2005-03-12 to 2005-09-10,NA,NA,8549,NA,NA,8,comedy/magic/romance,angels/ecchi/fanservice/magical girl,2354,6.8077,6.81118,2005,2005
5093,TV,Zettai Shonen,2005-05-21 to 2005-11-19,NA,NA,NA,NA,NA,26,adventure/drama/mystery/romance/science fiction/slice of life,NA,325,7.3275,7.33346,2005,2005
5092,TV,Izumo: Flash of a Brave Sword,2005-04-03 to 2005-06-19,NA,NA,NA,NA,NA,12,action/adventure/fantasy/romance/supernatural,NA,195,5.9607,6.04963,2005,2005
5088,TV,Blood+,2005-10-08 to 2006-09-23,NA,8425,NA,NA,8426/8427,50,action/drama/horror/mystery/supernatural,monsters/vampires,5223,7.8693,7.86844,2005,2006
5087,TV,Rozen Maiden: Tr??umend,2005-10-20 to 2006-01-26,NA,NA,NA,NA,7841,12,comedy/drama/magic,gothic lolita/living dolls,1562,7.7573,7.7553,2005,2006
5086,TV,Brave King GaoGaiGar Final Grand Glorious Gathering,2005-04-11 to 2005-06-27,NA,NA,NA,NA,NA,12,action/adventure/science fiction,mecha,28,7.4423,7.45805,2005,2005
5085,TV,Fushigiboshi no Futago Hime,2005-04-02 to 2006-03-25,NA,NA,6216,NA,NA,51,comedy/magic,NA,39,6.6723,6.86583,2005,2006
5081,TV,Paradise Kiss,2005-10-13 to 2005-12-29,1569,NA,NA,NA,NA,12,drama/romance,coming of age,1613,7.8359,7.83338,2005,2005
5079,TV,Ichigo 100%,2005-04-05 to 2005-06-21,3478,NA,NA,NA,NA,26,action/comedy/romance,ecchi/fanservice/harem,1538,6.6319,6.63858,2005,2005
5074,TV,Yu-Gi-Oh!,2000-04-18 to 2004-09-29,1642,NA,2761/16671,9404/12303/15764/23031,4481/6322/11395,224,action/drama/fantasy/tournament,card games/duels/monsters,1206,6.3083,6.31999,2000,2004
5063,TV,Law of Ueki,2005-04-04 to 2006-03-27,3584,NA,NA,NA,NA,51,action/adventure/comedy/drama/supernatural/tournament,NA,690,7.3715,7.37361,2005,2006
5062,TV,Futakoi Alternative,2005-04-07 to 2005-06-30,NA,6029,NA,NA,NA,13,action/comedy/drama/romance,twins,573,6.9418,6.95314,2005,2005
5055,TV,Zoids Genesis,2005-04-10 to 2006-03-26,NA,NA,NA,NA,NA,50,adventure/comedy/science fiction,mecha/military,216,6.8972,6.92865,2005,2006
5051,TV,Solty Rei,10/6/2005,NA,NA,NA,NA,6731,24,action/drama/science fiction,bounty hunters/police/robot girl/technology,947,7.5683,7.56738,2005,NA
5043,TV,Comic Party: Revolution,2005-04-04 to 2005-06-27,NA,NA,NA,NA,NA,13,comedy/slice of life,NA,328,6.36,6.40005,2005,2005
5042,movie,Naruto the Movie: Legend of the Stone of Gelel,8/6/2005,NA,NA,NA,NA,NA,NA,action/drama/fantasy,ninja,1716,6.5375,6.54415,2005,NA
5039,TV,Odenkun,4/8/2005,NA,NA,NA,14992,NA,NA,comedy,NA,NA,NA,NA,2005,NA
5029,movie,Shin Ky??seishu Densetsu Hokuto no Ken: Kenshir??-den,10/4/2008,NA,NA,NA,NA,NA,NA,NA,NA,42,6.9307,7.05606,2008,NA
5026,movie,Shin Ky??seishu Densetsu Hokuto no Ken: Raoh-den Gekit?? no Sh??,4/28/2007,NA,NA,NA,NA,NA,NA,NA,NA,48,7.0341,7.12624,2007,NA
5025,movie,Shin Ky??seishu Densetsu Hokuto no Ken: Raoh-den Junai no Sh??,3/11/2006,NA,NA,NA,NA,NA,NA,NA,NA,79,7.2509,7.28306,2006,NA
5023,TV,Glass Mask,2005-04-05 to 2006-03-28,NA,NA,NA,NA,18733,51,drama/romance,NA,207,7.8854,7.864,2005,2006
5011,movie,Sachiko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5006,movie,Momotaro's Sea Eagle,1942,NA,NA,NA,5005,NA,NA,fantasy,historical/military,15,6.5168,6.95147,1942,NA
5005,movie,"Momotaro, Sacred Sailors",1944,NA,NA,NA,NA,NA,NA,fantasy,military,26,6.6612,6.92444,1944,NA
5004,movie,Spy Gekimetsu,7/16/1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,NA
5003,movie,Mahou no Pen,1946,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,1946,NA
5001,movie,Yuki no Yoru no Yume,1947,NA,NA,NA,NA,NA,NA,NA,NA,2,3.9995,NA,1947,NA
5000,movie,Sora no Momotaro,10/1/1931,NA,NA,NA,NA,NA,NA,NA,NA,11,5.8615,NA,1931,NA
4999,movie,Kumo to Tulip,4/15/1943,NA,NA,NA,NA,NA,NA,drama,NA,35,7.0176,7.13944,1943,NA
4998,movie,Chikara to Onna no Yononaka,4/13/1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933,NA
4997,movie,Shiobara Tasuke,1925,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,1925,NA
4996,movie,Saru to Kani no Gassen,5/20/1917,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1917,NA
4994,TV,Damekko D??butsu,1/17/2005,8411,NA,NA,NA,NA,26,comedy/slice of life,NA,230,7.3445,7.35195,2005,NA
4975,TV,Honey and Clover,4/14/2005,5669,NA,6440,NA,NA,26,comedy/romance/slice of life,Fine Arts/unrequited love,2931,8.3698,8.36623,2005,NA
4950,movie,ATASHIn'CHI,11/24/2003,NA,NA,NA,11658,NA,NA,comedy/drama/slice of life,NA,1,7,NA,2003,NA
4940,movie,Nansensu Monogatari - Daiichi-hen - Sarugashima,2/10/1931,NA,NA,4939,NA,NA,NA,NA,NA,4,6.8411,NA,1931,NA
4939,movie,Nansensu Monogatari - Daini-hen - Kaizokusen,1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1931,NA
4938,movie,Usagi to Kame,1924,NA,NA,NA,NA,NA,NA,NA,NA,8,5.9812,NA,1924,NA
4937,movie,Momotaro,3/1/1918,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,1918,NA
4936,movie,Imokawa Mukuzo Genkanban no Maki,1917-01,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,1917,NA
4930,movie,??-sama no Shippo,1949-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949,NA
4927,movie,Rockman.EXE: Hikari to Yami no Program,3/12/2005,NA,NA,NA,NA,NA,NA,action/science fiction,mecha,49,7.1793,7.24137,2005,NA
4926,movie,Duel Masters,3/12/2005,NA,NA,NA,11488,NA,NA,magic,parody,8,5.1808,NA,2005,NA
4923,TV,Buzzer Beater,2005-02-05 to 2005-04-30,4924,NA,8137,NA,NA,13,comedy/science fiction/tournament,basketball,136,5.793,5.93098,2005,2005
4921,TV,Nessa no Ha-?? Gandalla,1998-04-11 to 1998-10-17,NA,NA,NA,NA,NA,26,NA,NA,1,2,NA,1998,1998
4920,TV,GUNxSWORD,2005-07-04 to 2005-12-26,NA,NA,NA,NA,NA,26,adventure/drama/science fiction,mecha/revenge,1371,7.2165,7.21891,2005,2005
4919,TV,Tao Tao Ehonkan,1983 to 1984,NA,NA,NA,NA,NA,52,NA,NA,11,7.0441,NA,1983,1984
4918,movie,Mogura no Motoro,7/19/1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962,NA
4917,movie,Nezumi no Yomeiri,1961-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1961,NA
4913,movie,Koneko no Studio,4/9/1959,NA,NA,NA,NA,NA,NA,NA,NA,6,6.3459,NA,1959,NA
4912,movie,Koneko no Rakugaki,5/13/1957,NA,NA,NA,NA,NA,NA,NA,NA,12,6.2499,6.87235,1957,NA
4911,movie,Kuroi Kikori to Shiroi Kikori,1956-07,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,1956,NA
4910,movie,Ukare Violin,1955-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1955,NA
4909,movie,Kappa Kawatarou,1954-04,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,1954,NA
4908,movie,Kousagi Monogatari,1954-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1954,NA
4907,movie,Ari to Hato,1953-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953,NA
4906,movie,Kobito to Aomushi,1950-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,NA
4905,movie,Poppo-ya-san Nonki Kikanshi,1949-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949,NA
4904,movie,Poppo-ya-san Nonki Ekich??,1948-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948,NA
4903,movie,Tora-chan to Hanayome,1948-02,NA,NA,NA,NA,NA,NA,NA,NA,13,6.8895,7.18004,1948,NA
4886,movie,Other Worlds,1997,NA,NA,NA,NA,NA,NA,drama/romance,NA,192,6.7005,6.74722,1997,NA
4885,movie,Pok??mon: Lucario and the Mystery of Mew,7/16/2005,NA,NA,6667,NA,NA,NA,adventure/drama/fantasy,monsters,377,6.8474,6.86737,2005,NA
4882,TV,M??R,2005-04-03 to 2007-03-25,3138,NA,NA,NA,NA,102,action/adventure/comedy/fantasy/tournament,NA,471,6.3467,6.37522,2005,2007
4878,TV,Battle B-Daman: Fire Spirits,2005-01-10 to 2005-12-26,NA,NA,NA,6465,NA,51,NA,NA,35,4.8282,5.50903,2005,2005
4877,TV,Loveless,4/6/2005,4032,NA,NA,NA,NA,12,drama/magic/mystery/romance,shoujo-ai/shounen-ai/yaoi/yuri,1585,7.1671,7.16956,2005,NA
4876,TV,Lime-iro Ry??kitan X,2005-01-04 to 2005-03-29,NA,NA,NA,NA,NA,13,supernatural,harem/military,28,5.1029,5.82047,2005,2005
4874,TV,Trinity Blood,2005-04-28 to 2005-10-27,20815,NA,NA,NA,NA,24,action/drama/horror/science fiction/supernatural,bishoujo/bishounen/post-apocalyptic/priests and priestesses/vampires,3265,7.2678,7.26863,2005,2005
4873,movie,Brave Story,7/8/2006,14428,19298,NA,NA,NA,NA,adventure/drama/fantasy,catgirls/dragons/other world,466,7.5311,7.53019,2006,NA
4862,TV,Koi Koi Seven,2005-04-03 to 2005-06-26,7494,NA,NA,NA,NA,13,comedy/romance,ecchi/harem/robot girl/school,204,5.2257,5.35176,2005,2005
4850,TV,Magical Canan,2005-01-01 to 2005-03-26,NA,NA,NA,NA,NA,13,drama/magic/supernatural,magical girl,68,5.8877,6.12877,2005,2005
4834,TV,Kouchuu Ouja Mushiking ~Mori no Tami no Densetsu~,2005-04-06 to 2006-03-29,NA,NA,NA,6162/7614,NA,52,adventure/supernatural,NA,5,6.6498,NA,2005,2006
4833,TV,Transformers: Cybertron,2005-01-08 to 2005-12-31,NA,NA,NA,NA,NA,52,action/science fiction,mecha,139,5.7187,5.85985,2005,2005
4823,TV,Strawberry Marshmallow,3/9/2005,3760,NA,6684,NA,NA,12,comedy/slice of life,NA,1049,7.8572,7.8531,2005,NA
4812,movie,Winter Days,2003,NA,NA,NA,NA,NA,NA,NA,NA,27,6.6861,6.93493,2003,NA
4811,TV,Starship Operators,2005-01-05 to 2005-03-30,NA,NA,NA,NA,NA,13,action/drama/science fiction,military/space,404,7.2033,7.21171,2005,2005
4808,TV,Eternal Family,1997-04-01 to 1998-03-01,NA,NA,NA,NA,NA,53,comedy/psychological,dark comedy,128,6.5336,6.61599,1997,1998
4807,movie,Voltus 5,1983,NA,NA,NA,NA,NA,NA,action/science fiction,mecha,14,6.1855,6.78979,1983,NA
4797,TV,Eureka Seven,2005-04-17 to 2006-04-02,NA,4990,13902,9750,NA,50,adventure/drama/romance/science fiction,aliens/fighting/growing up/mecha/military/real robot,4748,8.1497,8.14805,2005,2006
4796,TV,Aquarion,2005-04-04 to 2005-09-26,NA,NA,12547,16903,7520,26,action/comedy/drama/fantasy/psychological/romance/science fiction,ecchi/fanservice/mecha/post-apocalyptic/special abilities/super robot,1217,6.6545,6.6627,2005,2005
4791,movie,Zatch Bell: Attack of Mechavulcan,8/6/2005,NA,NA,NA,NA,NA,NA,action/adventure/supernatural,NA,36,6.6189,6.83787,2005,NA
4790,movie,One Piece: Baron Omatsuri and the Secret Island,3/5/2005,NA,NA,6058,NA,NA,NA,adventure/drama/mystery,pirates,436,7.4198,7.42181,2005,NA
4783,movie,Lullaby to the Big Sleep,1985,NA,NA,NA,NA,NA,NA,NA,NA,12,5.227,6.3609,1985,NA
4778,TV,Eyeshield 21,2005-04-06 to 2008-03-19,2869,NA,NA,NA,NA,145,comedy/drama/tournament,school/sports,734,7.4581,7.45869,2005,2008
4777,movie,Eyeshield 21: The Phantom Golden Bowl,2003-09,2869,NA,NA,NA,NA,NA,tournament,sports,75,6.2912,6.45721,2003,NA
4771,movie,Detective Conan: Strategy Above the Depths,4/7/2005,NA,NA,6346,NA,NA,NA,adventure/drama/mystery,crime/detective,216,7.8436,7.82524,2005,NA
